MZ name,coordenadas,restaurant_name,dish_name,details,categories,unitMinPrice,valoration,delivery_fee,delivery_time_min,delivery_time_max,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Croquetas de Salmón,Salmón y cangrejo.,Promo $990,13000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Ensalada Enzo Sala,"Pepino, cangrejo, algas marinas, mayonesa, aguacate, ajonjolí y toque se salsa maracuyá.",Promo $990,11000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Ceviche de Camarón,"Cortés finos de cebolla roja, camarones marinados en limón, cilantro con moje especial de la casa y chip de plátano.",Promobomb,16000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Rol California,"Cangrejo, aguacate, queso crema, topping de masago y ajonjolí.",Promobomb,16000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Coctel tradicional,"Camarón marinados en limón, sal, pimienta, salsa de tomate, cebolla en cubos pequeño, toque de mayonesa, miel con chip de plátanos.",Cocteles y ceviches ,16000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Coctel mango,"Camarón marinados en limón, mango, cilantro, sal, pimienta, salsa de tomate, cebolla en cubos pequeño, toque de mayonesa, miel con chip de plátanos.",Cocteles y ceviches ,17000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Ceviche de camarón,"Cortés finos de cebolla roja, camarones marinados en limón, cilantro con moje especial de la casa y chip de plátano.",Cocteles y ceviches ,16000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Ceviche de pescado,"Pez blanco, tilapia marinada en limón, finos cortés de cebolla roja, moje, cilantro acompañados de chip de plátano.",Cocteles y ceviches ,15000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Ceviche perú,"Calamar, camarón, sal, pimienta, cebolla, cilantro.",Cocteles y ceviches ,19000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Ceviche atún maracuyá,"Atún maridado en limón, cortes finos de cebolla roja, cilantro, toque de mango, en salsa maracuyá acompañado con chip de plátano.",Cocteles y ceviches ,18000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Rol california,"Cangrejo, aguacate, queso crema, topping de masago y ajonjolí.",Roles clásicos,16000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Maguro rol,"Rol relleno de queso crema, atún y aguacate, con topping de ajonjolí.",Roles clásicos,17000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Rol philadelphia,"Salmón, queso crema, aguacate y topping de ajonjolí.",Roles clásicos,16900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Tuna rol,"Atún, queso crema, aguacate, topping de ajonjolí.",Roles clásicos,15900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Rol ebi ando,"Langostino tempura, aguacate cubierto con salmón, atún y tilapia.",Roles clásicos,16900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Rol ebi tempura,"Langostino, salmón y atún.",Roles clásicos,15900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Rol salmón skin,"Piel de salmón, palmito de cangrejo, aguacate, queso crema en algas nori.",Roles clásicos,15000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Rol rockeando,"Salmón, atún, palmito de cangrejo, aguacate, queso crema apanados y pasta de dinamita.",Roles especiales,17900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Tropi rol,"Salmón, queso crema, palmito de cangrejo (este rol sustituye el arroz por plátano) totalmente apanado, bañado en salsa de maracuyá.",Roles especiales,17000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Platin rol,"Cangrejo, plátano, queso crema, topping de plátano con miel maracuyá.",Roles especiales,17000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Ceviche rol,"Relleno de cangrejo, aguacate, topping de ajonjolí y ceviche de pescado (moje, cortes finos de cebolla, cilantro y tilapia).",Roles especiales,16900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Tako rol,"Relleno de cangrejo, aguacate, topping de ajonjolí y ceviche de tako (moje, cortes finos de cebolla, cilantro y tako).",Roles especiales,16900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Ika rol,"Relleno de cangrejo, aguacate, topping de ajonjolí y ceviche de ika (moje, cortes finos de cebolla , ika y cilantro).",Roles especiales,16900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Kyuri rol,"Rol envuelto de pepino, salmón, cangrejo, aguacate en salsa maracuyá.",Roles especiales,15900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Rol alaska especial,"Rol relleno de aguacate, queso crema y salmón, topping de salmón, aguacate, masago, seaweed y ajonjolí.",Roles especiales,19900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Rol mauro especial,"Relleno de aguacate, queso crema, atún, palmito de cangrejo con topping de aguacate, atún y seaweed.",Roles especiales,18900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Vulcano rol,"Rol relleno de palmito de cangrejo, aguacate con topping de gratinado camarón.",Roles especiales,18900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Unagui rol,"Rol relleno de calamar crocante palmito de cangrejo, aguacate y topping de angila y salsa teriyaki.",Roles especiales,18900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Rol calamar crunch,"Rol relleno de calamar crocante , aguacate , queso crema, topping de ajonjolí, cortes de calamar crocante y salsa de la casa.",Roles especiales,17900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Rol ojo de tigre,"Rol relleno de una pulpila atún, salmón, cangrejo, tilapia, masago con topping de ajonjolí.",Roles especiales,18900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Chicken rol,"Rol relleno de pollo crocante, aguacate, queso crema, ajonjolí y topping de pollo salsa tártara.",Roles especiales,15900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Bacon rol,"Calamar crocante, pez blanco crocante, salsa tártara y topping de tocineta.",Roles especiales,17000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Rol vegetarianos tempura,"Zanahoria, brócoli, cebolla, pimentón, cebolla larga con topping de vegetales tempura.",Roles vegetarianos ,12900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Frutti rol,"Durazno, fresa, mango, banana con topping de fresa o banana en salsa de maracuyá o piña.",Roles vegetarianos ,15000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Vegetariano rol,"Champiñones, lechuga, pepino, zanahoria y topping de aguacate.",Roles vegetarianos ,15000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Rol sake crunch,"Rol relleno de cangrejo, queso crema, cebolla larga, apanado con topping de salmón crispy, salsa de la casa y teriyaki.",Roles tempuras ,18900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Tiger rol,"Rol relleno de salmón, queso crema, aguacate y masago tempurizado en salsa de angila.",Roles tempuras ,18000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Rol kani crunch,"Rol relleno de cangrejo, aguacate, queso crema, masago en salsa de la casa.",Roles tempuras ,17200,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Banana tempura,"5 cortés de banana, tempura con leche condensada y salsa maracuyá.",Postres ,9500,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Wonton Dulce,4 unidades rellenos de arequipe y queso crema con leche condensada.,Postres ,9500,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Ensalada enzo sala,"Pepino, cangrejo, algas marinas, mayonesa, aguacate, ajonjolí y toque se salsa maracuyá.",Entradas,11000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Croquetas de salmón,Salmón y cangrejo.,Entradas,13000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Croquetas de arroz y salmón,Arroz y salmón crocante con una deliciosa salsa tártara.,Entradas,10500,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Croquetas de cangrejo,Cangrejo.,Entradas,11900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Anillos de calamares,9 anillos de calamares con salsa de la casa.,Entradas,11900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Chicharrón de camarón,10 unidades de camarones crocantes con chip de plátanos y salsa especial de la casa.,Entradas,13900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Tempura de vegetales,"Anillos de pimentón, cebolla, brócoli, champiñones, coliflor, zanahoria con una deliciosa salsa ponzu.",Entradas,12000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Coquito rol ,"Corte finos de salmón en mariposas relleno de aguacate, queso crema totalmente apanados salsa especial.",Entradas,15900,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Tempura especial,"5 cortés finos de salmón apanados, 4 unidades de cangrejo apanados, 5 cortés de tilapias apanados, 3 cortés de atún, 5 cortés de calamar apanados, 5 cortés de pulpo apanados, 5 camarones, chip de plátanos con salsa especial de la casa.",Entradas,20000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sushiando (san Cristobal),Especial sushiando,"Salmón, tilapias, cangrejo, atún, pepino, wakame, aguacate, mayonesa y calamar crocante con toque de picante.",Entradas,17000,0,7950,60,70,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Tropical Burgers,Hamburguesa Tropical,"Pan brioche con carne 100% de res, queso cheddar, vegetales y salsas 
",$5900,13100,2.66667008399963,7750,57,67,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Tropical Burgers,H. Texas,"Pan brioche con carne 100% de res, queso cheddar, tocineta ahumada, vegetales y salsas 

",Hamburguesas,14000,2.66667008399963,7750,57,67,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Tropical Burgers,H. Tropical Mix,"Pan brioche con carne 100% de res, queso cheddar, pollo y champiñón en salsa bechamel, vegetales y salsas 

",Hamburguesas,14000,2.66667008399963,7750,57,67,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Tropical Burgers,H. Tropicalisima,"Pan brioche con doble carne 100% de res, queso cheddar, tocineta en salsa BBQ, vegetales y salsas 




",Hamburguesas,18000,2.66667008399963,7750,57,67,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Tropical Burgers,P. Texas,"Pan brioche con salchicha americana, queso cheddar, tocineta ahumada, cebolla, huevo de codorniz, chips de papa y salsas 






",Perros Calientes,13000,2.66667008399963,7750,57,67,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Tropical Burgers,P. Tropical,"Pan brioche con salchicha americana, queso cheddar, cebolla, huevo de codorniz, chips de papa y salsas 





",Perros Calientes,9000,2.66667008399963,7750,57,67,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Tropical Burgers,P. Tropical Mix,"Pan brioche con salchicha americana, queso cheddar, pollo y champiñón en salsa bechamel, cebolla, huevo de codorniz, chips de papa y salsas 






",Perros Calientes,13000,2.66667008399963,7750,57,67,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Tropical Burgers,Mazorca Ranchera,"200 gramos de maíz a la plancha con salchicha americana en trozos, tocineta, queso mozzarella, chips de papa y salsas




 






",Mazorcas,17000,2.66667008399963,7750,57,67,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Tropical Burgers,Mazorca Tropical,"200 gramos de maíz a la plancha con carne 100% de res, pollo, queso mozzarella, chips de papa y salsas



 






",Mazorcas,14000,2.66667008399963,7750,57,67,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Tropical Burgers,Agua cristal sin gas,420 ml,Bebidas,2500,2.66667008399963,7750,57,67,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Tropical Burgers,Cola y Pola,lata 330 ml,Bebidas,4000,2.66667008399963,7750,57,67,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Tropical Burgers,Jugos hit,300 ml,Bebidas,2500,2.66667008399963,7750,57,67,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Tropical Burgers,Mr Tea,300 ml,Bebidas,3500,2.66667008399963,7750,57,67,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Tropical Burgers,Poker,Lata 330 ml,Bebidas,4500,2.66667008399963,7750,57,67,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Tropical Burgers,Pony Malta,lata 330 ml,Bebidas,4000,2.66667008399963,7750,57,67,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Tropical Burgers,Gaseosa Postobon,"1,5 L",Bebidas,5000,2.66667008399963,7750,57,67,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Caiman Gourmet(av Boyaca),Agua mineral cristal 600 ml y/o Cielo de 600 ml,whitout info,Bebidas ,2300,0,7000,44,54,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Caiman Gourmet(av Boyaca),Coca cola original 250 ml ,whitout info,Bebidas ,3000,0,7000,44,54,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Caiman Gourmet(av Boyaca),Postobon Sabores 400 ml,whitout info,Bebidas ,4100,0,7000,44,54,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Caiman Gourmet(av Boyaca),Pechuga a la Plancha,"Pechuga de pollo a la plancha, acompañada de Arroz Blanco, Ensalada Verde, Papas a la Francesa, Principio del día + Gaseosa 250 ml. (coca cola sabor original)",Pollo,14900,0,7000,44,54,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Caiman Gourmet(av Boyaca),Carne Asada,"Carne de Res Asada a la Placha, acompañada de Arroz Blanco, Ensalada Verde, Papas a la francesa, Principio del dia + Gaseosa 250 ml (coca cola sabor original)",Carnes,16900,0,7000,44,54,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Caiman Gourmet(av Boyaca),Lomo de Cerdo B.B.Q.,"Lomo de Cerdo en salsa B.B.Q., acompañado de Arroz Blanco, Ensalada Verde, papas a la francesa, Principio del dia + Gaseosa 250 ml. (coca cola sabor original)",Carnes,16900,0,7000,44,54,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,Combo #1,"20 deditos de queso o bocadillo y queso de 9 cm, fritos + Coca-Cola 1.5 litros. ",¡Combos Coca-Cola con envíos GRATIS!,41000,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,Combo #2,5 deditos de 9cm  + 3 pateles + Coca-Cola de 1.5 litros + salsa de la casa + aji. ,¡Combos Coca-Cola con envíos GRATIS!,31000,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,Combo Tequecoctelero ,20 deditos de 5cmde largo. Sabor Queso. Fritos + 1.5 litros de coca cola + salsa de la casa. ,¡Combos Coca-Cola con envíos GRATIS!,31000,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,Bocadillo y Queso ,10 deditos de 9 cm. ,Deditos ,16000,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,Chocolate,10 deditos de Chocolate de 5cm,Deditos ,22000,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,Jamón y Queso ,10 deditos de 9 cm. ,Deditos ,18500,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,Mixta ,5 de queso + 5 de bocadillo y queso. Deditos de 9 cm. ,Deditos ,16000,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,Queso ,10 deditos de 9 cm. ,Deditos ,16000,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,Tequecocteleros,20 deditos de queso de 5 cm. ,Deditos ,19500,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,Pollo y Arroz ,5 pasteles rellenos de Pollo+ Arroz+ Huevo ,Pasteles 5 Unidades ,17500,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,2 Pasteles de Pollo Fritos,"2 pasteles de pollo, arroz y huevo fritos",Extras ,8500,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,5 Deditos de Bocadillo y Queso  ,whitout info,Extras ,9500,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,5 Deditos de Chocolate Frito,5 deditos fritos rellenos de crema de chocolate,Extras ,13000,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,5 Deditos de Jamón y Queso ,whitout info,Extras ,10500,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,5 Deditos de Queso ,whitout info,Extras ,9500,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,Salsa de la Casa ,whitout info,Extras ,5000,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,Coca Cola de 1.5 Litros ,whitout info,Bebidas ,6500,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,Colombiana 1.5 lts,whitout info,Bebidas ,6500,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,Jugo del Valle Cytrus 1.5 Lts,whitout info,Bebidas ,5000,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Teque Cool - Bochica,Jugo del Valle Mandarina 1.5 Lts,whitout info,Bebidas ,5000,0,5850,49,59,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,Chorizo especial sherezade estilo rollo,"150 gr, carne magra de res marinada en ajo y especies árabes, ensalada de tomate, lechuga ",Menú arabe,14000,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,Cremas de la casa,whitout info,Menú arabe,12000,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,Falafel ( picada ) ,"8 porciones de falafel, pan árabe, salsa de ajonjolí y ensalada.",Menú arabe,14000,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,Falafel ( sándwich ) ,"3 porciones de falafel, pan, salsa de ajonjolí y ensalada.",Menú arabe,8000,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,Plato mixto especial sherezade,"Contiene: 1 porción de shish kabab.
1 porción de quipe asado.
1 porción de falafel, ensalada, pan arabe y las 3 cremas de la casa
",Menú arabe,20000,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,Quipe frito,"3 porciones de quipe, pan árabe, ensalada.",Menú arabe,17000,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,"Shawarma estilo picada de pechuga de pollo, carne magra de res o lomo de cerdo ","260gr de proteína, ensalada, pan árabe, salsa tártara y salsa tahini.",Menú arabe,25000,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,"Shawarma estilo rollo pechuga de pollo, carne magra de res o lomo de cerdo ","150gr de proteína, ensalada, pan árabe, salsa tártara y salsa tahini.",Menú arabe,15000,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,Pani especial Sherezade de carne magra de res,Tártara casera + BBQ casera+ Salsa de tomate+ Queso coste+ Pico de gallo. Aderezadas con especias árabes ,Choripan,8000,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,Pani lomo de cerdo ,Tártara casera + BBQ casera+ Salsa de tomate+ Queso coste+ Pico de gallo. Aderezadas con especias árabes ,Choripan,7000,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,Pani pechuga de pollo,Tártara casera + BBQ casera+ Salsa de tomate+ Queso coste+ Pico de gallo. Aderezadas con especias árabes ,Choripan,7500,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade, Hamburguesa de lomo de cerdo ,Ensaladas + Papas fosforito + Tártara casera+ BBQ casera+ Salsa de tomate + Queso mozzarella + Jamón. Aderezada con especias árabes ,Hamburguesas ,8000,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,Hamburguesa de pechuga de pollo ,Ensaladas + Papas fosforito + Tártara casera+ BBQ casera+ Salsa de tomate + Queso mozzarella + Jamón. Aderezada con especias árabes ,Hamburguesas ,8500,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,Hamburguesa especial Sherezade de carne magra de res ,Ensaladas + Papas fosforito + Tártara casera+ BBQ casera+ Salsa de tomate + Queso mozzarella + Jamón. Aderezada con especias árabes ,Hamburguesas ,9000,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,Pepito de lomo de cerdo ,"Ensaladas, papas fosforito, tartara casera, BBQ casera, salsa de tomate, queso mozarella, jamón.",Pepitos,14000,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,Pepito de pechuga de pollo ,"Ensaladas, papas fosforito, tartara casera, BBQ casera, salsa de tomate, queso mozarella, jamón.",Pepitos,16000,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,Pepito especial sherezade de cane magra  de res ,"Ensaladas, papas fosforito, tartara casera, BBQ casera, salsa de tomate, queso mozarella, jamón.",Pepitos,18000,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,Gaseosa 1.5 lts ,whitout info,Bebidas,3500,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,Jugos hit ,whitout info,Bebidas,2500,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Sherezade,Jugos naturales,whitout info,Bebidas,3000,0,4700,34,44,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Enemigos Buenos - Villas,Hamburguesa Cheese Bacon ,"Hamburguesa de carne de res a la parrilla termino 3/4 con tocineta ahumada, queso cheddar, tomate , lechuga y mayonesa de la casa.
",Hamburguesas,10450,2.83332991600037,7750,55,65,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Enemigos Buenos - Villas,Hamburguesa Cheeseburger ,"Hamburguesa de carne de res a la parrilla termino 3/4 con queso cheddar, cebolla roja y mayonesa de la casa.
",Hamburguesas,8950,2.83332991600037,7750,55,65,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Enemigos Buenos - Villas,Hamburguesa Crispy Onions,"Hamburguesa de carne de res a la parrilla termino 3/4 con cebolla crispy, queso cheedar, tomate, lechuga y salsa ranch.
",Hamburguesas,9950,2.83332991600037,7750,55,65,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Enemigos Buenos - Villas,Hamburguesa Doble Cheese Bacon,"""Hamburguesa de carne de res a la parrilla c/u termino 3/4 y queso cheddar, tocineta ahumada, tomate, lechuga y mayonesa de la casa.
""

",Hamburguesas,12950,2.83332991600037,7750,55,65,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Enemigos Buenos - Villas,Hamburguesa Cheesebacon,"Hamburguesa de carne de res a la parrilla (130gr) termino 3/4 con tocineta ahumada, queso cheddar, tomate , lechuga y mayonesa de la casa.
",¡Promo Exclusiva!🤘,10500,2.83332991600037,7750,55,65,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Enemigos Buenos - Villas,Hamburguesa Crispy Onions,"Hamburguesa de carne de res a la parrilla (130gr) termino 3/4 con cebolla crispy, queso cheedar, tomate, lechuga y salsa ranch.
",¡Promo Exclusiva!🤘,10500,2.83332991600037,7750,55,65,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Enemigos Buenos - Villas,Combo Cheese Bacon,"Hamburguesa cheese bacon acompañada de papas pequeñas y gaseosa a elección.
",Combos,14450,2.83332991600037,7750,55,65,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Enemigos Buenos - Villas,Combo Cheeseburger,Hamburguesa cheeseburger acompañada de papas pequeñas y gaseosa a elección.,Combos,12950,2.83332991600037,7750,55,65,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Enemigos Buenos - Villas,Combo Crispy Onions,"Hamburguesa crispy onions acompañada de papas pequeñas y gaseosa a elección.
",Combos,13950,2.83332991600037,7750,55,65,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Enemigos Buenos - Villas,Combo Doble Cheese Bacon,"Hamburguesa doble cheese bacon acompañada de papas pequeñas y gaseosa a elección.
",Combos,16950,2.83332991600037,7750,55,65,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Enemigos Buenos - Villas,Papas a la Francesa,"Papas a la francesa con paprika pequeñas.
",Acompañamientos,3450,2.83332991600037,7750,55,65,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Enemigos Buenos - Villas,Coca-Cola Sabor Original Lata 330ml,whitout info,Bebidas,4450,2.83332991600037,7750,55,65,,,,,,,
suba 2 bog 4,4.7404756 - 74.0987969,Enemigos Buenos - Villas,Coca-Cola Zero Lata 330ml,whitout info,Bebidas,4450,2.83332991600037,7750,55,65,,,,,,,
